<<<<<<< HEAD
,imdb_id,cast
0,110687,"ElijahWood,JasonAlexander,JuliaLouis-Dreyfus"
0,107756,"TildaSwinton,QuentinCrisp,JimmySomerville"
0,107808,"KevinCostner,ClintEastwood,LauraDern"
0,107818,"TomHanks,DenzelWashington,RobertaMaxwell"
0,107822,"HollyHunter,HarveyKeitel,SamNeill"
0,107840,"KhandiAlexander,MayaAngelou,ChéJ.Avery"
0,107889,"JamesCaan,HalleBerry,OmarEpps"
0,111003,"DonaldSutherland,EricThal,JulieWarner"
0,110939,"BrianBenben,MaryStuartMasterson,NedBeatty"
0,110955,"DenisLeary,JudyDavis,KevinSpacey"
0,107943,"JohnHaycraft,ChristopherReeve,AnthonyHopkins"
0,110971,"DannyDeVito,GregoryHines,JamesRemar"
0,107969,"SeanConnery,WesleySnipes,HarveyKeitel"
0,111001,"AnthonyHopkins,BridgetFonda,MatthewBroderick"
0,107978,"RobertJohnBurke,MarioMachado,RemyRyan"
0,107977,"CaryElwes,RichardLewis,RogerRees"
0,107983,"GaryOldman,WallaceWood,JulietteLewis"
0,105275,"RussellCrowe,DanielPollock,JacquelineMcKenzie"
0,108000,"AshleyJudd,ToddField,BentleyMitchum"
0,108002,"SeanAstin,JonFavreau,NedBeatty"
0,105032,"CyrilCollard,RomaneBohringer,CarlosLópez"
0,108052,"LiamNeeson,BenKingsley,RalphFiennes"
0,111094,"AlbertBrooks,BrendanFraser,DianneWiest"
0,108065,"MaxPomeranc,JoeMantegna,JoanAllen"
0,108071,"KateMaberly,HeydonProwse,AndrewKnott"
0,111127,"KathleenTurner,SamWaterston,RickiLake"
0,111143,"AlecBaldwin,JohnLone,PenelopeAnnMiller"
0,108101,"JulianFellowes,RoddyMaude-Roxby,MichaelDenison"
0,108122,"AndieMacDowell,BruceDavison,JackLemmon"
0,111194,"SteveMartin,GabrielByrne,LauraLinney"
0,111201,"HughGrant,TaraFitzgerald,SamNeill"
0,108149,"StockardChanning,WillSmith,DonaldSutherland"
0,108160,"TomHanks,RossMalinger,RitaWilson"
0,108162,"SharonStone,WilliamBaldwin,TomBerenger"
0,83658,"HarrisonFord,RutgerHauer,SeanYoung"
0,108186,"PaulyShore,CarlaGugino,LaneSmith"
0,108174,"MikeMyers,NancyTravis,AnthonyLaPaglia"
0,108238,"BruceWillis,SarahJessicaParker,DennisFarina"
0,108255,"BobHoskins,JohnLeguizamo,DennisHopper"
0,111323,"Ice-T,RutgerHauer,CharlesS.Dutton"
0,111400,"CharlieSheen,NastassjaKinski,JamesGandolfini"
0,108328,"ColmFeore,DerekKeurvorst,KatyaLadan"
0,111418,"LaraFlynnBoyle,StephenBaldwin,JoshCharles"
0,107688,"DannyElfman,ChrisSarandon,CatherineO'Hara"
0,108333,"CharlieSheen,KieferSutherland,ChrisO'Donnell"
0,108358,"KurtRussell,ValKilmer,SamElliott"
0,108399,"ChristianSlater,PatriciaArquette,DennisHopper"
0,108515,"JamesCarville,GeorgeStephanopoulos,HeatherBeckel"
0,110763,"MacaulayCulkin,KaninHowell,AlexisKirschner"
0,114906,"HeatherMatarazzo,VictoriaDavis,ChristinaBrucato"
0,107002,"Miou-Miou,Renaud,JeanCarmet"
0,109403,"TomBerenger,WilliamMcNamara,ErikaEleniak"
0,107315,"VerónicaForqué,PeterCoyote,VictoriaAbril"
0,106408,"KimVithana,JimmiHarkishin,SaritaKhajuria"
0,110363,"LukeEdwards,TimothyBusfield,JohnAshton"
0,107225,"PaoloVillaggio,IsaDanieli,GigioMorra"
0,111252,"JeremyDavies,AlbertaWatson,BenjaminHendrickson"
0,110366,"TravisTedford,KevinJamalWoods,JordanWarkol"
0,109120,"TinaMajorino,ChelseaField,ShaneMeier"
0,108059,"ClaudioAmendola,EnricoLoVerso,CarloCecchi"
0,110892,"JimBroadbent,PhoebeCates,WendyHughes"
0,112651,"LilyTomlin,TonyCurtis,SusieBright"
0,109382,"NanniMoretti,GiovannaBozzolo,SebastianoNardone"
0,112572,"ShelleyLong,GaryCole,ChristineTaylor"
0,99785,"MacaulayCulkin,JoePesci,DanielStern"
0,99653,"PatrickSwayze,DemiMoore,TonyGoldwyn"
0,103639,"ScottWeinger,RobinWilliams,LindaLarkin"
0,103064,"ArnoldSchwarzenegger,LindaHamilton,EdwardFurlong"
0,99348,"KevinCostner,MaryMcDonnell,GrahamGreene"
0,96895,"MichaelKeaton,JackNicholson,KimBasinger"
0,102926,"JodieFoster,LawrenceA.Bonney,KasiLemmons"
0,29583,"RoyAtwell,StuartBuchanan,AdrianaCaselotti"
0,101414,"RobbyBenson,JesseCorti,RexEverhart"
0,32910,"MelBlanc,BillyBletcher,DonBrodie"
0,100405,"RichardGere,JuliaRoberts,RalphBellamy"
0,65214,"WilliamHolden,ErnestBorgnine,RobertRyan"
0,110395,"GilBellows,RenéeZellweger,RoryCochrane"
0,109934,"QuincyJones,DizzyGillespie,SonnyRollins"
0,117247,"MichellePfeiffer,GeorgeClooney,MaeWhitman"
0,112625,"CarolineBarclay,MichaelBergeron,BriannaBlanchard"
0,116282,"WilliamH.Macy,SteveBuscemi,PeterStormare"
0,116552,"MichaelJ.Fox,SallyField,RalphWaite"
0,82509,"DonFrancks,CarolineSemple,RichardRomanus"
0,116514,"BruceRamsay,ValentinaVargas,DougBradley"
0,117283,"DavidSchwimmer,GwynethPaltrow,MichaelRapaport"
0,116684,"AnnaPaquin,NicKnight,NicolaHoward"
0,70506,"NinoManfredi,PaoloTurco,UgoD'Alessio"
0,65421,"PhilHarris,EvaGabor,SterlingHolloway"
0,113083,"MarisaParedes,JuanEchanove,CarmeElias"
0,118001,"AntonioBanderas,MelanieGriffith,DarylHannah"
0,116165,"MattLeBlanc,GeneRoss,PaulHewitt"
0,117891,"MartinLawrence,LynnWhitfield,ReginaKing"
0,113613,"AnnabethGish,RonPerlman,CameronDiaz"
0,117381,"RichardGere,LauraLinney,JohnMahoney"
0,115509,"ErnestBorgnine,BebeNeuwirth,CharlieSheen"
0,114671,"IanHart,RosanaPastor,IcíarBollaín"
0,112844,"TimDaly,CaroleenFeeney,DanGunther"
0,114658,"WhoopiGoldberg,ArminMueller-Stahl,JulietLandau"
0,116275,"RobertDuvall,JamesEarlJones,MichaelBeach"
0,113122,"MichaelGunther,CraigChester,MichaelStock"
0,117608,"SteveMartin,DanAykroyd,PhilHartman"
0,113448,"RichardE.Grant,SamanthaMathis,JudiDench"
0,116414,"TheresaRandle,IsaiahWashington,SpikeLee"
0,116095,"SharonStone,IsabelleAdjani,ChazzPalminteri"
0,113947,"EmmanuelleBéart,MichelSerrault,Jean-HuguesAnglade"
0,115956,"DenzelWashington,MegRyan,LouDiamondPhillips"
0,117060,"TomCruise,JonVoight,EmmanuelleBéart"
0,109028,"MasatoshiNagase,LiliTaylor,FisherStevens"
0,117071,"RobinWright,MorganFreeman,StockardChanning"
0,116136,"DennisQuaid,DavidThewlis,PetePostlethwaite"
0,116168,"WhoopiGoldberg,FrankLangella,DennisFarina"
0,116683,"SimonCallow,RichardDreyfuss,JaneLeeves"
0,116287,"MarkWahlberg,ReeseWitherspoon,WilliamPetersen"
0,116768,"DaveFoley,BruceMcCulloch,KevinMcDonald"
0,114787,"Predrag'Miki'Manojlovic,LazarRistovski,MirjanaJokovic"
0,112536,"DanielBernhardt,PatMorita,DonaldGibb"
0,48473,"KanuBannerjee,KarunaBannerjee,ChunibalaDevi"
0,52572,"SoumitraChatterjee,SharmilaTagore,AlokChakravarty"
0,117128,"TraceBeaulieu,MichaelJ.Nelson,JimMallon"
0,117705,"MichaelJordan,WayneKnight,TheresaRandle"
0,62711,"JaneFonda,JohnPhillipLaw,AnitaPallenberg"
0,108181,"BillyBobThornton,MollyRingwald,J.T.Walsh"
0,114307,"AlbertFinney,MattKeeslar,VictoriaSmurfit"
0,58898,"EddieConstantine,AnnaKarina,AkimTamiroff"
0,113443,"MargaretCho,BruceDavison,LeeGrant"
0,114048,"DannyGlover,RayLiotta,DenisLeary"
0,117104,"ShirleyMacLaine,RickiLake,BrendanFraser"
0,117688,"MarioVanPeebles,BarryCorbin,WilliamSadler"
0,117774,"TomBerenger,RaymondCruz,WilliamForsythe"
0,114736,"AliciaSilverstone,KevinDillon,BillNunn"
0,116289,"KeanuReeves,CameronDiaz,VincentD'Onofrio"
0,109593,"AudieEngland,CostasMandylor,EricdaSilva"
0,112368,"PerryAnzilotti,KathyBates,RobertCurtisBrown"
0,115742,"WinonaRyder,LukasHaas,JohnC.Reilly"
0,117420,"Jean-ClaudeVanDamme,RogerMoore,JamesRemar"
0,117784,"RheaPerlman,FredroStarr,CarolKane"
0,117107,"NickNolte,MelanieGriffith,ChazzPalminteri"
0,117979,"UmaThurman,JaneaneGarofalo,BenChaplin"
0,95776,"JoeyLawrence,BillyJoel,CheechMarin"
0,115851,"DamonWayans,DanielStern,DanAykroyd"
0,116322,"ElijahWood,PaulHogan,JonathanBanks"
0,112817,"JohnnyDepp,GaryFarmer,CrispinGlover"
0,113362,"JulietteBinoche,OlivierMartinez,PierreArditi"
0,108500,"ChristianClavier,JeanReno,ValérieLemercier"
0,117108,"MichaelKeaton,AndieMacDowell,ZackDuhame,MichaelKeaton,AndieMacDowell,ZackDuhame"
0,113270,"MailaNurmi,DoloresFuller,PaulMarco"
0,115963,"RobinTunney,FairuzaBalk,NeveCampbell"
0,116448,"SamuelL.Jackson,JeffGoldblum,PeterBerg"
0,116827,"SharonStone,RobMorrow,RandyQuaid"
0,112701,"EileenAtkins,KateBeckinsale,SheilaBurrell"
0,116508,"AlecBaldwin,KellyLynch,MaryStuartMasterson"
0,117500,"SeanConnery,NicolasCage,EdHarris"
0,109592,"RupertEverett,FrançoisHadji-Lazaro,AnnaFalchi"
0,117998,"HelenHunt,BillPaxton,CaryElwes"
0,115624,"AmirAboulEla,AdrianaAlexander,DavidAndriole"
0,113568,"AtsukoTanaka,AkioÔtsuka,KôichiYamadera"
0,117894,"RobertJohnBurke,LucindaJenney,BethanyJoyLenz"
0,117723,"LeslieNielsen,NicolletteSheridan,CharlesDurning"
0,112691,"PeterSallis,AnneReid,JustinFletcher"
0,117768,"TomArnold,JessicaLundy,BugHall"
0,115571,"CharlieSheen,LindsayCrouse,RichardSchiff"
0,57012,"PeterSellers,GeorgeC.Scott,SterlingHayden"
0,109688,"BrigitteLin,LeslieCheung,MaggieCheung"
0,110480,MayaLin
0,108211,"DominiqueHorwitz,ThomasKretschmann,JochenNickel"
0,117331,"BillyZane,KristySwanson,TreatWilliams"
0,117765,"DemiMoore,BurtReynolds,ArmandAssante"
0,113280,"PruittTaylorVince,ShelleyWinters,LivTyler"
0,116669,"RobinWilliams,DianeLane,BrianKerwin"
0,116594,"LiliTaylor,JaredHarris,MarthaPlimpton"
0,70820,"MagayeNiang,MyriamNiang,ChristophColomb"
0,63715,"BrigitteBardot,AlainDelon,JaneFonda"
0,117951,"EwanMcGregor,EwenBremner,JonnyLeeMiller"
0,118523,"JohnPlumpis,JanelMoloney,YvonneZima"
0,116629,"WillSmith,BillPullman,JeffGoldblum"
0,117737,"CarloCecchi,SinéadCusack,JosephFiennes"
0,116277,"RobertDeNiro,WesleySnipes,EllenBarkin"
0,116583,"JasonAlexander,MaryKayBergman,CoreyBurton"
0,115798,"JimCarrey,MatthewBroderick,LeslieMann"
0,116778,"WoodyHarrelson,RandyQuaid,VanessaAngel"
0,116213,"ArnoldSchwarzenegger,JamesCaan,VanessaWilliams"
0,117218,"EddieMurphy,JadaPinkettSmith,JamesCoburn"
0,111546,"KristinScottThomas,ClaudiuBleont,OlgaTudorache"
0,113610,LeopoldKozlowski
0,111237,"RosiePerez,HarveyKeitel,AnthonyQuinn"
0,116040,"SylvesterStallone,AmyBrenneman,ViggoMortensen"
0,116365,"MichaelJ.Fox,TriniAlvarado,PeterDobson"
0,116905,"StephenMendillo,StephenJ.Lang,ChrisCooper"
0,116493,"MichelleTrachtenberg,GregorySmith,VanessaChester"
0,117333,"JohnTravolta,KyraSedgwick,ForestWhitaker"
0,118113,"AmyBraverman,MirandaRhyne,CatherineKeener"
0,117628,"JohnMahoney,EdwardBurns,MichaelMcGlone"
0,117913,"MatthewMcConaughey,SandraBullock,SamuelL.Jackson"
0,115530,"DustinHoffman,DennisFranz,SeanNelson"
0,115493,"ThoraBirch,VincentKartheiser,DirkBenedict"
0,116320,"LaurenceFishburne,StephenBaldwin,WillPatton"
0,116756,"ShaquilleO'Neal,FrancisCapra,AllyWalker"
0,116823,"JerryAdler,BillMurray,RichardAlanBaker"
0,118073,"ShelleyLong,GaryCole,ChristopherDanielBarnes"
0,61495,"PatrickBauchau,HaydéePolitoff,DanielPommereulle"
0,110246,"AndréEisermann,UdoSamel,JeremyClyde"
0,115472,"MartinLandau,JonathanTaylorThomas,GenevièveBujold"
0,116707,"JerryO'Connell,MeganWard,BillyWest"
0,116313,"GoldieHawn,BetteMidler,DianeKeaton"
0,117438,"MelGibson,ReneRusso,BrawleyNolte"
0,116531,"JonLovitz,TiaCarrere,LouiseFletcher"
0,116353,"HedyBurress,AngelinaJolie,JennyLewis"
0,115857,"KeanuReeves,MorganFreeman,RachelWeisz"
0,117008,"MaraWilson,DannyDeVito,RheaPerlman"
0,116191,"GwynethPaltrow,JamesCosmo,GretaScacchi"
0,115986,"VincentPerez,MiaKirshner,RichardBrooks"
0,116571,"KyleHoward,HerbertRussell,JamieLeeCurtis"
0,53459,"PierreBrasseur,AlidaValli,JulietteMayniel"
0,117826,"DennisMiller,ErikaEleniak,ChrisSarandon"
0,117718,"AlisonElliott,EllenBurstyn,MarciaGayHarden"
0,116225,"KurtRussell,A.J.Langer,SteveBuscemi"
0,115632,"JeffreyWright,MichaelWincott,BenicioDelToro"
0,117918,"KevinCostner,ReneRusso,DonJohnson"
0,68646,"MarlonBrando,AlPacino,JamesCaan"
0,104558,"JackieChan,MichelleYeoh,MaggieCheung"
0,115736,"JenniferTilly,GinaGershon,JoePantoliano"
0,115836,"TomArnold,DavidPaymer,RheaPerlman"
0,116745,"JenniferJasonLeigh,MirandaRichardson,HarryBelafonte"
0,119214,"JoePesci,DannyGlover,RosannaArquette"
0,110693,"AlexandraPaul,YoussefAbed-Alnour,PaulGleason"
0,106544,"MichelleYeoh,RongguangYu,EmilChau"
0,120004,"PenelopeAnnMiller,TomSizemore,LindaHunt"
0,116654,"MarlonBrando,ValKilmer,DavidThewlis"
0,116311,"Sinbad,BrockPierce,BlakeBoyd"
0,117965,"KyleMacLachlan,ElisabethShue,DermotMulroney"
0,115725,"WhoopiGoldberg,GérardDepardieu,HaleyJoelOsment"
0,115783,"DamonWayans,AdamSandler,JamesCaan"
0,113596,"ScottMcAfee,CandaceHutson,HeatherHogan"
0,109001,"ArianeSchluter,AdvanKempen"
0,113253,"DonaldPleasence,PaulRudd,MarianneHagan"
0,117991,"ImogenStubbs,StevenMackintosh,NicholasFarrell"
0,117093,"NickNolte,TonyRobinow,MichaelMcGill"
0,111019,"ÉlodieBouchez,GaëlMorel,StéphaneRideau"
0,35896,"GaryCooper,IngridBergman,AkimTamiroff"
0,32904,"CaryGrant,KatharineHepburn,JamesStewart"
0,45152,"GeneKelly,DonaldO'Connor,DebbieReynolds"
0,43278,"GeneKelly,LeslieCaron,OscarLevant"
0,50419,"AudreyHepburn,FredAstaire,KayThompson"
0,54698,"AudreyHepburn,GeorgePeppard,PatriciaNeal"
0,52357,"JamesStewart,KimNovak,BarbaraBelGeddes"
0,47396,"JamesStewart,GraceKelly,WendellCorey"
0,25316,"ClarkGable,ClaudetteColbert,WalterConnolly"
0,36855,"CharlesBoyer,IngridBergman,JosephCotten"
0,25164,"FredAstaire,GingerRogers,AliceBrady"
0,53125,"CaryGrant,EvaMarieSaint,JamesMason"
0,53604,"JackLemmon,ShirleyMacLaine,FredMacMurray"
0,53291,"MarilynMonroe,TonyCurtis,JackLemmon"
0,56923,"CaryGrant,AudreyHepburn,WalterMatthau"
0,34583,"HumphreyBogart,IngridBergman,PaulHenreid"
0,33870,"HumphreyBogart,MaryAstor,GladysGeorge"
0,58385,"AudreyHepburn,RexHarrison,StanleyHolloway"
0,47437,"HumphreyBogart,AudreyHepburn,WilliamHolden"
0,46250,"GregoryPeck,AudreyHepburn,EddieAlbert"
0,31580,"ShirleyTemple,RichardGreene,AnitaLouise"
0,37059,"JudyGarland,MargaretO'Brien,MaryAstor"
0,32138,"JudyGarland,FrankMorgan,RayBolger"
0,31381,"ThomasMitchell,BarbaraO'Neil,VivienLeigh"
0,84370,"PeterO'Toole,MarkLinn-Baker,JessicaHarper"
0,43014,"WilliamHolden,GloriaSwanson,ErichvonStroheim"
0,33467,"JosephCotten,DorothyComingore,AgnesMoorehead"
0,62622,"KeirDullea,GaryLockwood,WilliamSylvester"
0,42192,"BetteDavis,AnneBaxter,GeorgeSanders"
0,32143,"NormaShearer,JoanCrawford,RosalindRussell"
0,32976,"LaurenceOlivier,JoanFontaine,GeorgeSanders"
0,32484,"JoelMcCrea,LaraineDay,HerbertMarshall"
0,38787,"CaryGrant,IngridBergman,ClaudeRains"
0,38109,"IngridBergman,GregoryPeck,MichaelChekhov"
0,50105,"CaryGrant,DeborahKerr,RichardDenning"
0,48728,"CaryGrant,GraceKelly,JessieRoyceLandis"
0,42451,"SpencerTracy,JoanBennett,ElizabethTaylor"
0,45537,"FredAstaire,CydCharisse,OscarLevant"
0,31725,"GretaGarbo,MelvynDouglas,InaClaire"
0,50658,"GaryCooper,AudreyHepburn,MauriceChevalier"
0,51658,"LeslieCaron,MauriceChevalier,LouisJourdan"
0,29843,"ErrolFlynn,OliviadeHavilland,BasilRathbone"
0,32762,"TyronePower,LindaDarnell,BasilRathbone"
0,37008,"GeneTierney,DanaAndrews,CliftonWebb"
0,39420,"GeneTierney,RexHarrison,GeorgeSanders"
0,29162,"RonaldColman,JaneWyatt,EdwardEverettHorton"
0,27125,"FredAstaire,GingerRogers,EdwardEverettHorton"
0,35446,"CaroleLombard,JackBenny,RobertStack"
0,28010,"WilliamPowell,CaroleLombard,AliceBrady"
0,49261,"ElizabethTaylor,RockHudson,JamesDean"
0,48028,"JulieHarris,JamesDean,RaymondMassey"
0,25878,"WilliamPowell,MyrnaLoy,MaureenO'Sullivan"
0,32599,"CaryGrant,RosalindRussell,RalphBellamy"
0,48960,"Cantinflas,FinlayCurrie,RobertMorley"
0,38650,"JamesStewart,DonnaReed,LionelBarrymore"
0,31679,"JeanArthur,JamesStewart,ClaudeRains"
0,29947,"KatharineHepburn,CaryGrant,CharlesRuggles"
0,34012,"IreneDunne,CaryGrant,BeulahBondi"
0,25586,"LeslieHoward,BetteDavis,FrancesDee"
0,27893,"FreddieBartholomew,DoloresCostello,C.AubreySmith"
0,41509,"DannyKaye,WalterSlezak,BarbaraBates"
0,26029,"RobertDonat,MadeleineCarroll,LucieMannheim"
0,63350,"DuaneJones,JudithO'Dea,KarlHardman"
0,43265,"HumphreyBogart,KatharineHepburn,RobertMorley"
0,46414,"HumphreyBogart,JenniferJones,GinaLollobrigida"
0,51459,"ElizabethTaylor,PaulNewman,BurlIves"
0,33891,"GaryCooper,BarbaraStanwyck,EdwardArnold"
0,22879,"HelenHayes,GaryCooper,AdolpheMenjou"
0,114007,"IanHart,JohnLynch,JamesFrain"
0,118927,"ThokozaniNkosi,RonSmerczak,WilsonDunster"
0,48491,"WilliamHolden,KimNovak,BettyField"
0,117357,"AdrianPasdar,PaigeTurco,ArabellaField"
0,116329,"JeffDaniels,AnnaPaquin,DanaDelany"
0,118742,"CraigSheffer,SherylLee,TerenceStamp"
0,116442,"IlleanaDouglas,SissyBoyd,ChristinaPickles"
0,117011,"Jean-ClaudeVanDamme,NatashaHenstridge,Jean-HuguesAnglade"
0,117039,"IanHart,JuliaRoberts,RichardIngram"
0,116635,"MatthewBroderick,JeffreyForce,PeterRiegert"
0,115678,"MarcAnthony,TonyShalhoub,StanleyTucci"
0,116830,"BruceWillis,BruceDern,WilliamSanderson"
0,117603,"JadaPinkettSmith,QueenLatifah,VivicaA.Fox"
0,115438,"DannyAiello,GregCruttwell,JeffDaniels"
0,116259,"HughGrant,GeneHackman,SarahJessicaParker"
0,116421,"StevenSeagal,KeenenIvoryWayans,BobGunton"
0,116000,"EmilioEstevez,JeffreyNordling,DavidSelby"
0,115862,"ChrisO'Donnell,GeneHackman,FayeDunaway"
0,72653,"BillBixby,SusanClark,DonKnotts"
0,47977,"FessParker,BuddyEbsen,BasilRuysdael"
0,72951,"EddieAlbert,RayMilland,DonaldPleasence"
0,64603,"DeanJones,MicheleLee,DavidTomlinson"
0,71607,"HelenHayes,KenBerry,StefaniePowers"
0,50798,"DorothyMcGuire,FessParker,JeffYork"
0,55277,"HayleyMills,MaureenO'Hara,BrianKeith"
0,54195,"HayleyMills,JaneWyman,RichardEgan"
0,107131,"DonAlder,EdBernard,KevinChevalia"
0,53271,"FredMacMurray,JeanHagen,TommyKirk"
0,54357,"JohnMills,DorothyMcGuire,JamesMacArthur"
0,59793,"HayleyMills,DeanJones,DorothyProvine"
0,46672,"KirkDouglas,JamesMason,PaulLukas"
0,106611,"Leon,DougE.Doug,RawleD.Lewis"
0,109127,"DannyGlover,BrendaFricker,TonyDanza"
0,42332,"IleneWoods,EleanorAudley,VernaFelton"
0,63819,"SebastianCabot,SterlingHolloway,JohnFiedler"
0,38166,"AuroraMiranda,CarmenMolina,DoraLuz"
0,57546,"SebastianCabot,KarlSwenson,RickieSorensen"
0,102798,"KevinCostner,MorganFreeman,MaryElizabethMastrantonio"
0,58331,"JulieAndrews,DickVanDyke,DavidTomlinson"
0,33563,"HermanBing,BillyBletcher,EdwardBrophy"
0,76538,"HelenReddy,JimDale,MickeyRooney"
0,66817,"AngelaLansbury,DavidTomlinson,RoddyMcDowall"
0,43274,"KathrynBeaumont,EdWynn,RichardHaydn"
0,82406,"MickeyRooney,KurtRussell,PearlBailey"
0,116361,"KieferSutherland,ReeseWitherspoon,BokeemWoodbine"
0,59742,"JulieAndrews,ChristopherPlummer,EleanorParker"
0,95016,"BruceWillis,BonnieBedelia,ReginaldVelJohnson"
0,104692,"JeffFahey,PierceBrosnan,JennyWright"
0,117582,"BobHoskins,PatriciaArquette,GérardDepardieu"
0,117589,"TimothySpall,PhyllisLogan,BrendaBlethyn"
0,117887,"TomEverettScott,LivTyler,JohnathonSchaech"
0,117924,"PeterGallagher,MichellePfeiffer,ClaireDanes"
0,115640,"LindaHenry,GlenBerry,ScottNeal"
0,116908,"GeenaDavis,SamuelL.Jackson,YvonneZima"
0,116409,"MichaelDouglas,ValKilmer,TomWilkinson"
0,116913,"PenelopeAllen,GordonMacDonald,MadisonArnold"
0,117958,"CarolKane,MarkBooneJunior,SteveBuscemi"
0,117202,"AshleyJudd,LukePerry,BruceA.Young"
0,116404,"RichardBelzer,De'aundreBonds,AndreBraugher"
0,120107,"CharlieSheen,DonaldSutherland,LindaHamilton"
0,116722,"ChristopherEccleston,KateWinslet,LiamCunningham"
0,116242,"EdwardNorton,DrewBarrymore,DivaGray"
0,117509,"LeonardoDiCaprio,ClaireDanes,JohnLeguizamo"
0,117802,"JonFavreau,VinceVaughn,RonLivingston"
0,117665,"KevinBacon,BillyCrudup,RobertDeNiro"
0,115491,"ValBettin,JimCummings,GilbertGottfried"
0,29546,"FredAstaire,GingerRogers,EdwardEverettHorton"
0,39286,"RobertYoung,RobertMitchum,RobertRyan"
0,67992,"GeneWilder,JackAlbertson,PeterOstrum"
0,55018,"DeborahKerr,PeterWyngarde,MegsJenkins"
0,70707,"WoodyAllen,DianeKeaton,JohnBeck"
0,66808,"WoodyAllen,LouiseLasser,CarlosMontalbán"
0,95159,"JohnCleese,JamieLeeCurtis,KevinKline"
0,79470,"GrahamChapman,JohnCleese,TerryGilliam"
0,84865,"JulieAndrews,JamesGarner,RobertPreston"
0,68334,"RobertRedford,PeterBoyle,MelvynDouglas"
0,59243,"JackLemmon,TonyCurtis,NatalieWood"
0,61418,"WarrenBeatty,FayeDunaway,MichaelJ.Pollard"
0,52027,"SpencerTracy,FelipePazos,HarryBellaver"
0,46912,"RayMilland,GraceKelly,RobertCummings"
0,92890,"JenniferGrey,PatrickSwayze,JerryOrbach"
0,105236,"HarveyKeitel,TimRoth,MichaelMadsen"
0,91763,"KeithDavid,ForestWhitaker,FrancescoQuinn"
0,98627,"AndrewMcCarthy,JonathanSilverman,CatherineMaryStewart"
0,103772,"MichaelDouglas,SharonStone,GeorgeDzundza"
0,101761,"ValKilmer,MegRyan,KyleMacLachlan"
0,104036,"ForestWhitaker,MirandaRichardson,StephenRea"
0,104348,"AlPacino,JackLemmon,AlecBaldwin"
0,84707,"MerylStreep,KevinKline,PeterMacNicol"
0,83866,"DeeWallace,HenryThomas,PeterCoyote"
0,29992,"ReginaldOwen,GeneLockhart,KathleenLockhart"
0,99371,"TomCruise,RobertDuvall,NicoleKidman"
0,92099,"TomCruise,KellyMcGillis,ValKilmer"
0,48545,"JamesDean,NatalieWood,SalMineo"
0,44081,"VivienLeigh,MarlonBrando,KimHunter"
0,115885,"NaomiWatts,JamieRenéeSmith,KarenBlack"
0,102336,"BrendanKelly,JohnSalemmo,NadineMiral"
0,117040,"JacquesPerrin,KristinScottThomas"
0,117284,"WilliamForsythe,VincentGallo,AdamTrese"
0,116378,"ChristopherWalken,ChrisPenn,AnnabellaSciorra"
0,113057,"VirginieLedoyen,BenoîtMagimel,DominiqueValadié"
0,116581,"DanielAuteuil,PascalDuquenne,Miou-Miou"
0,112907,"RichardLewis,LizaHarris,LiamAhern"
0,117318,"WoodyHarrelson,CourtneyLove,EdwardNorton"
0,116422,"BenAffleck,SamRockwell,MeganWard"
0,117320,"DonBaker,MarkGoodin,MarkMerritt"
0,82846,"KatharineHepburn,HenryFonda,JaneFonda"
0,72081,"PeterSellers,ChristopherPlummer,CatherineSchell"
0,101775,"PhoebeCates,RikMayall,MarshaMason"
0,96754,"EdHarris,MaryElizabethMastrantonio,MichaelBiehn"
0,80749,"AdrienneBarbeau,JamieLeeCurtis,JanetLeigh"
0,82340,"KurtRussell,LeeVanCleef,ErnestBorgnine"
0,82533,"DeeWallace,PatrickMacnee,DennisDugan"
0,91288,"YvesMontand,GérardDepardieu,DanielAuteuil"
0,91480,"YvesMontand,DanielAuteuil,EmmanuelleBéart"
0,81375,"GoldieHawn,EileenBrennan,ArmandAssante"
0,71853,"GrahamChapman,JohnCleese,EricIdle"
0,116587,"TonyWard,BruceLaBruce,KevinP.Scott"
0,116212,"MoiraKelly,MartinSheen,LennyvonDohlen"
0,116886,"JulieAndrews,LaurenBacall,CarolChanning"
0,118147,"MuhammadAli,GeorgeForeman,DonKing"
0,108598,"PeterSallis,PeterHawkins"
0,84589,"GérardDepardieu,NathalieBaye,MauriceBarrier"
0,109781,"PetrCepek,JanKraus,VladimírKudla"
0,34493,"EmilioCigoli,LucianoDeAmbrosis,IsaPola"
0,78875,"MarioAdorf,AngelaWinkler,DavidBennent"
0,69198,"HughOwens,HarryAndrews,ArthurLowe"
0,110521,"RomaneBohringer,ElsaZylberstein,FlorenceThomassin"
0,116059,"GregKinnear,LaurieMetcalf,MariaPitillo"
0,112483,"PhillipRhee,ChristopherMcDonald,GinaGershon"
0,103850,"TimRobbins,GiancarloEsposito,AlanRickman"
0,95765,"AntonellaAttili,EnzoCannavale,IsaDanieli"
0,97108,"RichardBohringer,MichaelGambon,HelenMirren"
0,101700,"PascalBenezech,DominiquePinon,Marie-LaureDougnac"
0,101765,"IrèneJacob,HalinaGryglaszewska,KalinaJedrusik"
0,101811,"JosieLawrence,MirandaRichardson,AlfredMolina"
0,50825,"KirkDouglas,RalphMeeker,AdolpheMenjou"
0,99703,"AnjelicaHuston,JohnCusack,AnnetteBening"
0,102014,"BrianFlanagan,ConstanceCowley,MarieMullen"
